url;cian_id;price;total_meters;rooms_count;floor;floors_count;region;city;district;microdistrict;street;house_number;underground;residential_complex;address_raw;living_meters;kitchen_meters;ceiling_height;object_type;layout_type;bathroom_type;bathroom_count;window_view;finish_type;balcony_count;loggia_count;has_furniture;year_of_construction;house_material_type;floor_type;elevator_passenger;elevator_cargo;entrances_count;has_garbage_chute;has_ramp;has_concierge;parking_type;heating_type;is_emergency;jk_name;jk_class;jk_deadline;developer;cadastral_number;encumbrances;owners_count;title_raw;author;author_type;is_detail_parsed;price_per_sqm;has_balcony;has_elevator
https://vladivostok.cian.ru/sale/flat/326521252/;326521252;8052740;33.4;1.0;1.0;17.0;;;р-н Первомайский;;;5;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 33,4 м², 1/17 этаж;;;False;241100.0;;
https://vladivostok.cian.ru/sale/flat/316939395/;316939395;10029250;38.5;1.0;1.0;25.0;;;р-н Первомайский;;Каштановая улица;;;Каштановый двор;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Каштановая улица, 17/3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,5 м², 1/25 этаж;;;False;260500.0;;
https://vladivostok.cian.ru/sale/flat/318357711/;318357711;7492320;34.4;1.0;24.0;28.0;;;р-н Первомайский;;улица Борисенко;48к2;;Борисенко 48;Приморский край, Владивосток, р-н Первомайский, мкр. Борисенко, улица Борисенко, 48к2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 34,4 м², 24/28 этаж;;;False;217800.0;;
https://vladivostok.cian.ru/sale/flat/324534390/;324534390;6439999;38.97;1.0;11.0;17.0;;;р-н Первомайский;;;3;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Клуб 25 ЖК, 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,97 м², 11/17 этаж;;;False;165255.3;;
https://vladivostok.cian.ru/sale/flat/316254274/;316254274;7890960;36.6;1.0;6.0;17.0;;;р-н Первомайский;;улица Борисенко;48к3;;Борисенко 48;Приморский край, Владивосток, р-н Первомайский, мкр. Борисенко, улица Борисенко, 48к3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 36,6 м², 6/17 этаж;;;False;215600.0;;
https://vladivostok.cian.ru/sale/flat/318591438/;318591438;10300000;35.81;1.0;24.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас3;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 35,81 м², 24/28 этаж;;;False;287629.15;;
https://vladivostok.cian.ru/sale/flat/309789017/;309789017;16994400;43.8;1.0;21.0;22.0;;;р-н Первомайский;;Кизлярская улица;20;;Edelweiss Золотой Рог;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Кизлярская улица, 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 43,8 м², 21/22 этаж;;;False;388000.0;;
https://vladivostok.cian.ru/sale/flat/285735707/;285735707;7638040;29.72;1.0;23.0;25.0;;;р-н Ленинский;;Верхняя улица;20;;Premium Park;Приморский край, Владивосток, р-н Ленинский, Верхняя улица, 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 29,72 м², 23/25 этаж;;;False;257000.0;;
https://vladivostok.cian.ru/sale/flat/312597595/;312597595;8826150;43.5;1.0;2.0;17.0;;;р-н Первомайский;;;5;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 43,5 м², 2/17 этаж;;;False;202900.0;;
https://vladivostok.cian.ru/sale/flat/301634298/;301634298;16486500;37.9;1.0;13.0;18.0;;;р-н Первомайский;;Кизлярская улица;20;;Edelweiss Золотой Рог;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Кизлярская улица, 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 37,9 м², 13/18 этаж;;;False;435000.0;;
https://vladivostok.cian.ru/sale/flat/305993743/;305993743;8295890;31.7;1.0;17.0;17.0;;;р-н Первомайский;;;5;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 31,7 м², 17/17 этаж;;;False;261700.0;;
https://vladivostok.cian.ru/sale/flat/326979137/;326979137;8366017;40.8;1.0;22.0;30.0;;;р-н Первореченский;;улица Адмирала Горшкова;5;;Флагман;Приморский край, Владивосток, р-н Первореченский, Снеговая Падь мкр, улица Адмирала Горшкова, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,8 м², 22/30 этаж;;;False;205049.44;;
https://vladivostok.cian.ru/sale/flat/327030579/;327030579;8250000;38.92;1.0;14.0;25.0;;;р-н Ленинский;;;;;Зелёный бульвар 2.0;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, Зеленый Бульвар 2 ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,92 м², 14/25 этаж;;;False;211973.28;;
https://vladivostok.cian.ru/sale/flat/322647181/;322647181;8759329;37.6;1.0;18.0;18.0;;;р-н Ленинский;;улица Расула Гамзатова;7к1;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 37,6 м², 18/18 этаж;;;False;232960.88;;
https://vladivostok.cian.ru/sale/flat/313181415/;313181415;6166579;32.04;1.0;2.0;4.0;;;р-н Советский;;;;;Клубный;Приморский край, Владивосток, р-н Советский, мкр. Садгород, Клубный ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 32,04 м², 2/4 этаж;;;False;192465.01;;
https://vladivostok.cian.ru/sale/flat/301662126/;301662126;11655000;54.6;1.0;9.0;25.0;;;р-н Фрунзенский;;улица Леонова;54;;Амурский;Приморский край, Владивосток, р-н Фрунзенский, мкр. Эгершельд, улица Леонова, 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 54,6 м², 9/25 этаж;;;False;213461.54;;
https://vladivostok.cian.ru/sale/flat/326975543/;326975543;13327727;49.2;1.0;3.0;14.0;;;р-н Ленинский;;;;;Философия;Приморский край, Владивосток, р-н Ленинский, Философия ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 49,2 м², 3/14 этаж;;;False;270888.76;;
https://vladivostok.cian.ru/sale/flat/325749000/;325749000;7144693;38.44;1.0;17.0;29.0;;;р-н Первореченский;;Днепровская улица;19;;Маяк Днепровской;Приморский край, Владивосток, р-н Первореченский, Днепровская улица, 19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,44 м², 17/29 этаж;;;False;185866.1;;
https://vladivostok.cian.ru/sale/flat/322725853/;322725853;9802440;42.6;1.0;10.0;15.0;;;р-н Первомайский;;;4к1;;ДОМ на Востоке;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Дом на Востоке ЖК, 4к1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 42,6 м², 10/15 этаж;;;False;230104.23;;
https://vladivostok.cian.ru/sale/flat/301663478/;301663478;16000000;69.26;1.0;6.0;15.0;;;р-н Фрунзенский;;улица Леонова;54;;Амурский;Приморский край, Владивосток, р-н Фрунзенский, мкр. Эгершельд, улица Леонова, 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 69,26 м², 6/15 этаж;;;False;231013.57;;
https://vladivostok.cian.ru/sale/flat/327092585/;327092585;9225000;36.9;1.0;2.0;15.0;;;р-н Первомайский;;Кизлярская улица;18;;Edelweiss Золотой Рог;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Кизлярская улица, 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 36,9 м², 2/15 этаж;;;False;250000.0;;
https://vladivostok.cian.ru/sale/flat/308881803/;308881803;12100000;46.01;1.0;16.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас8;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 46,01 м², 16/28 этаж;;;False;262986.31;;
https://vladivostok.cian.ru/sale/flat/322462465/;322462465;9203070;32.1;1.0;9.0;9.0;;;р-н Первомайский;;;4;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 32,1 м², 9/9 этаж;;;False;286700.0;;
https://vladivostok.cian.ru/sale/flat/301663060/;301663060;11094000;54.18;1.0;2.0;15.0;;;р-н Фрунзенский;;улица Леонова;54;;Амурский;Приморский край, Владивосток, р-н Фрунзенский, мкр. Эгершельд, улица Леонова, 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 54,18 м², 2/15 этаж;;;False;204761.9;;
https://vladivostok.cian.ru/sale/flat/325330130/;325330130;8308500;43.5;1.0;13.0;25.0;;;р-н Первореченский;;;;;Снежный парк;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, Снежный парк ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 43,5 м², 13/25 этаж;;;False;191000.0;;
https://vladivostok.cian.ru/sale/flat/327209017/;327209017;6506440;41.18;1.0;4.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 41,18 м², 4/4 этаж;;;False;158000.0;;
https://vladivostok.cian.ru/sale/flat/327246074/;327246074;6823060;38.9;1.0;21.0;25.0;;;р-н Первореченский;;;;;Снежный парк;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, Снежный парк ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,9 м², 21/25 этаж;;;False;175400.0;;
https://vladivostok.cian.ru/sale/flat/327209492/;327209492;8064000;53.76;1.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 53,76 м², 1/4 этаж;;;False;150000.0;;
https://vladivostok.cian.ru/sale/flat/322342706/;322342706;9711900;40.5;1.0;13.0;17.0;;;р-н Первомайский;;;5;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,5 м², 13/17 этаж;;;False;239800.0;;
https://vladivostok.cian.ru/sale/flat/327209461/;327209461;6806000;33.2;1.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 33,2 м², 1/4 этаж;;;False;205000.0;;
https://vladivostok.cian.ru/sale/flat/321957638/;321957638;9281280;38.4;1.0;4.0;30.0;;;р-н Первомайский;;улица Борисенко;48к4;;Борисенко 48;Приморский край, Владивосток, р-н Первомайский, мкр. Борисенко, улица Борисенко, 48к4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,4 м², 4/30 этаж;;;False;241700.0;;
https://vladivostok.cian.ru/sale/flat/327209461/;327209461;6806000;33.2;1.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 33,2 м², 1/4 этаж;;;False;205000.0;;
https://vladivostok.cian.ru/sale/flat/324538828/;324538828;6549999;40.1;1.0;1.0;25.0;;;р-н Ленинский;;улица Нейбута;135;;Зеленые высоты;Приморский край, Владивосток, р-н Ленинский, улица Нейбута, 135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,1 м², 1/25 этаж;;;False;163341.62;;
https://vladivostok.cian.ru/sale/flat/324885283/;324885283;6549999;44.37;1.0;1.0;17.0;;;р-н Первомайский;;Катерная улица;31/2;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Катерная улица, 31/2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 44,37 м², 1/17 этаж;;;False;147622.24;;
https://vladivostok.cian.ru/sale/flat/326760187/;326760187;9716100;38.7;1.0;2.0;16.0;;;р-н Первомайский;;Кизлярская улица;18;;Edelweiss Золотой Рог;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Кизлярская улица, 18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,7 м², 2/16 этаж;;;False;251062.02;;
https://vladivostok.cian.ru/sale/flat/327209462/;327209462;6937920;44.46;1.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 44,46 м², 1/4 этаж;;;False;156048.58;;
https://vladivostok.cian.ru/sale/flat/326650067/;326650067;5401612;27.77;1.0;4.0;4.0;;;р-н Советский;;Садгородская улица;28Вк7;;СанСити;Приморский край, Владивосток, р-н Советский, мкр. Садгород, Садгородская улица, 28Вк7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 27,77 м², 4/4 этаж;;;False;194512.5;;
https://vladivostok.cian.ru/sale/flat/325750238/;325750238;8528412;43.88;1.0;20.0;25.0;;;р-н Ленинский;;улица Нейбута;;;Квартал Нейбута;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Нейбута;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 43,88 м², 20/25 этаж;;;False;194357.61;;
https://vladivostok.cian.ru/sale/flat/327128691/;327128691;6583080;35.7;1.0;25.0;25.0;;;р-н Первореченский;;;;;Снежный парк;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, Снежный парк ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 35,7 м², 25/25 этаж;;;False;184400.0;;
https://vladivostok.cian.ru/sale/flat/325750163/;325750163;6788386;36.95;1.0;2.0;25.0;;;р-н Ленинский;;улица Нейбута;;;Квартал Нейбута;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Нейбута;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 36,95 м², 2/25 этаж;;;False;183718.16;;
https://vladivostok.cian.ru/sale/flat/322060164/;322060164;8448700;33.5;1.0;11.0;17.0;;;р-н Первомайский;;;5;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 33,5 м², 11/17 этаж;;;False;252200.0;;
https://vladivostok.cian.ru/sale/flat/324334164/;324334164;6424018;40.04;1.0;1.0;4.0;;;р-н Советский;;;;;Клубный;Приморский край, Владивосток, р-н Советский, мкр. Садгород, Клубный ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,04 м², 1/4 этаж;;;False;160440.01;;
https://vladivostok.cian.ru/sale/flat/323191004/;323191004;10487600;43.5;1.0;3.0;20.0;;;р-н Ленинский;;;;;КАСКАДА;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, Каскада ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 43,5 м², 3/20 этаж;;;False;241094.25;;
https://vladivostok.cian.ru/sale/flat/321458370/;321458370;6424018;40.04;1.0;1.0;4.0;;;р-н Советский;;Главная улица;;;Клубный;Приморский край, Владивосток, р-н Советский, мкр. Садгород, Главная улица;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,04 м², 1/4 этаж;;;False;160440.01;;
https://vladivostok.cian.ru/sale/flat/322060187/;322060187;10311300;40.2;1.0;8.0;9.0;;;р-н Первомайский;;;4;;Босфорский парк;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Босфорский Парк ЖК, 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,2 м², 8/9 этаж;;;False;256500.0;;
https://vladivostok.cian.ru/sale/flat/316939381/;316939381;10247600;37.0;1.0;25.0;25.0;;;р-н Первомайский;;Каштановая улица;;;Каштановый двор;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Каштановая улица, 17/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 37 м², 25/25 этаж;;;False;276962.16;;
https://vladivostok.cian.ru/sale/flat/326021346/;326021346;10438400;44.8;1.0;14.0;24.0;;;р-н Советский;;Лесная улица;1В/1;;Сингапур;Приморский край, Владивосток, р-н Советский, мкр. Заря, Лесная улица, 1В/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 44,8 м², 14/24 этаж;;;False;233000.0;;
https://vladivostok.cian.ru/sale/flat/327208963/;327208963;5233200;24.92;1.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 24,92 м², 1/4 этаж;;;False;210000.0;;
https://vladivostok.cian.ru/sale/flat/325083394/;325083394;6979999;42.8;1.0;1.0;25.0;;;р-н Ленинский;;улица Нейбута;135;;Зеленые высоты;Приморский край, Владивосток, р-н Ленинский, улица Нейбута, 135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 42,8 м², 1/25 этаж;;;False;163084.09;;
https://vladivostok.cian.ru/sale/flat/316939260/;316939260;9721350;38.0;1.0;1.0;25.0;;;р-н Первомайский;;Каштановая улица;;;Каштановый двор;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Каштановая улица, 17/4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38 м², 1/25 этаж;;;False;255825.0;;
https://vladivostok.cian.ru/sale/flat/322647195/;322647195;8789311;36.3;1.0;18.0;18.0;;;р-н Ленинский;;улица Расула Гамзатова;7к1;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 36,3 м², 18/18 этаж;;;False;242129.78;;
https://vladivostok.cian.ru/sale/flat/327283382/;327283382;6629999;33.14;1.0;8.0;17.0;;;р-н Первомайский;;;3;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Клуб 25 ЖК, 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 33,14 м², 8/17 этаж;;;False;200060.32;;
https://vladivostok.cian.ru/sale/flat/294250021/;294250021;14625000;37.5;1.0;8.0;22.0;;;р-н Первомайский;;Кизлярская улица;3;;Edelweiss Золотой Рог;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, Кизлярская улица, 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 37,5 м², 8/22 этаж;;;False;390000.0;;
https://vladivostok.cian.ru/sale/flat/327345743/;327345743;11800000;44.89;1.0;15.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас3;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 44,89 м², 15/28 этаж;;;False;262864.78;;
https://vladivostok.cian.ru/sale/flat/300766033/;300766033;10179830;43.3;1.0;2.0;30.0;;;р-н Первомайский;;улица Борисенко;48к4;;Борисенко 48;Приморский край, Владивосток, р-н Первомайский, мкр. Борисенко, улица Борисенко, 48к4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 43,3 м², 2/30 этаж;;;False;235100.0;;
https://vladivostok.cian.ru/sale/flat/327369824/;327369824;8892070;38.6;1.0;18.0;23.0;;;р-н Ленинский;;улица Расула Гамзатова;7к3;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,6 м², 18/23 этаж;;;False;230364.51;;
https://vladivostok.cian.ru/sale/flat/322725768/;322725768;9631614;42.6;1.0;7.0;11.0;;;р-н Первомайский;;;5к1;;ДОМ на Востоке;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Дом на Востоке ЖК, 5к1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 42,6 м², 7/11 этаж;;;False;226094.23;;
https://vladivostok.cian.ru/sale/flat/314316933/;314316933;7636200;42.9;1.0;2.0;25.0;;;р-н Первореченский;;Днепровская улица;;;Агат;Приморский край, Владивосток, р-н Первореченский, Днепровская улица;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 42,9 м², 2/25 этаж;;;False;178000.0;;
https://vladivostok.cian.ru/sale/flat/321220881/;321220881;10246800;;;;;;;р-н Первомайский;;улица Сочинская;12А;;Новые горизонты;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, улица Сочинская, 12А;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 комн.кв., 46.9 кв.м. 17/17;;;False;;;
https://vladivostok.cian.ru/sale/flat/324535309/;324535309;6579999;34.88;1.0;11.0;18.0;;;р-н Первомайский;;;1;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Клуб 25 ЖК, 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 34,88 м², 11/18 этаж;;;False;188646.76;;
https://vladivostok.cian.ru/sale/flat/321353419/;321353419;15800400;47.52;1.0;28.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас15;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 47,52 м², 28/28 этаж;;;False;332500.0;;
https://vladivostok.cian.ru/sale/flat/301660510/;301660510;8480000;46.88;1.0;2.0;25.0;;;р-н Фрунзенский;;улица Леонова;54;;Амурский;Приморский край, Владивосток, р-н Фрунзенский, мкр. Эгершельд, улица Леонова, 54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 46,88 м², 2/25 этаж;;;False;180887.37;;
https://vladivostok.cian.ru/sale/flat/327322699/;327322699;8993100;;;;;;;р-н Первомайский;;улица Сочинская;4;;Новые горизонты;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, улица Сочинская, 4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 комн.кв., 42.8 кв.м. 9/17;;;False;;;
https://vladivostok.cian.ru/sale/flat/327209371/;327209371;9090000;45.45;1.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 45,45 м², 1/4 этаж;;;False;200000.0;;
https://vladivostok.cian.ru/sale/flat/321225055/;321225055;8929520;;;;;;;р-н Первомайский;;улица 3-я Поселковая;16/1;;Семейный квартал Гавань;Приморский край, Владивосток, р-н Первомайский, мкр. Чуркин, улица 3-я Поселковая, 16/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1 комн.кв., 44.9 кв.м. 5/23;;;False;;;
https://vladivostok.cian.ru/sale/flat/326748605/;326748605;6041702;34.54;1.0;3.0;16.0;;;р-н Первореченский;;;;;Маяк Днепровской;Приморский край, Владивосток, р-н Первореченский, Бам мкр;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 34,54 м², 3/16 этаж;;;False;174918.99;;
https://vladivostok.cian.ru/sale/flat/319132331/;319132331;15659090;47.38;1.0;27.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас3;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 47,38 м², 27/28 этаж;;;False;330500.0;;
https://vladivostok.cian.ru/sale/flat/324534390/;324534390;6439999;38.97;1.0;11.0;17.0;;;р-н Первомайский;;;3;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Клуб 25 ЖК, 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,97 м², 11/17 этаж;;;False;165255.3;;
https://vladivostok.cian.ru/sale/flat/298202764/;298202764;7547575;36.5;1.0;19.0;23.0;;;р-н Ленинский;;улица Нейбута;137с1;;Дом с углом;Приморский край, Владивосток, р-н Ленинский, улица Нейбута, 137с1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 36,5 м², 19/23 этаж;;;False;206782.88;;
https://vladivostok.cian.ru/sale/flat/285735707/;285735707;7638040;29.72;1.0;23.0;25.0;;;р-н Ленинский;;Верхняя улица;20;;Premium Park;Приморский край, Владивосток, р-н Ленинский, Верхняя улица, 20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 29,72 м², 23/25 этаж;;;False;257000.0;;
https://vladivostok.cian.ru/sale/flat/326979095/;326979095;9282325;38.4;1.0;23.0;24.0;;;р-н Первореченский;;;;;Флагман;Приморский край, Владивосток, р-н Первореченский, Флагман ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 38,4 м², 23/24 этаж;;;False;241727.21;;
https://vladivostok.cian.ru/sale/flat/326979137/;326979137;8366017;40.8;1.0;22.0;30.0;;;р-н Первореченский;;улица Адмирала Горшкова;5;;Флагман;Приморский край, Владивосток, р-н Первореченский, Снеговая Падь мкр, улица Адмирала Горшкова, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 40,8 м², 22/30 этаж;;;False;205049.44;;
https://vladivostok.cian.ru/sale/flat/321353415/;321353415;15516950;47.38;1.0;27.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас15;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1-комн. квартира, 47,38 м², 27/28 этаж;;;False;327500.0;;
