url;cian_id;price;total_meters;rooms_count;floor;floors_count;region;city;district;microdistrict;street;house_number;underground;residential_complex;address_raw;living_meters;kitchen_meters;ceiling_height;object_type;layout_type;bathroom_type;bathroom_count;window_view;finish_type;balcony_count;loggia_count;has_furniture;year_of_construction;house_material_type;floor_type;elevator_passenger;elevator_cargo;entrances_count;has_garbage_chute;has_ramp;has_concierge;parking_type;heating_type;is_emergency;jk_name;jk_class;jk_deadline;developer;cadastral_number;encumbrances;owners_count;title_raw;author;author_type;is_detail_parsed;price_per_sqm;has_balcony;has_elevator
https://vladivostok.cian.ru/sale/flat/325762934/;325762934;10749000;56.86;2.0;17.0;20.0;;;р-н Ленинский;;улица Нейбута;;;Жилой квартал R4;Приморский край, Владивосток, р-н Ленинский, улица Нейбута;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 56,86 м², 17/20 этаж;;;False;189043.26;;
https://vladivostok.cian.ru/sale/flat/325748355/;325748355;15970649;73.2;2.0;2.0;28.0;;;р-н Первореченский;;улица Сабанеева;1.2;;Сабанеева 125;Приморский край, Владивосток, р-н Первореченский, улица Сабанеева, 1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 73,2 м², 2/28 этаж;;;False;218178.27;;
https://vladivostok.cian.ru/sale/flat/325771219/;325771219;9066000;47.7;2.0;6.0;20.0;;;р-н Ленинский;;улица Нейбута;;;Жилой квартал R4;Приморский край, Владивосток, р-н Ленинский, улица Нейбута;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 47,7 м², 6/20 этаж;;;False;190062.89;;
https://vladivostok.cian.ru/sale/flat/325748257/;325748257;11037703;47.3;2.0;15.0;28.0;;;р-н Первореченский;;улица Сабанеева;1.1;;Сабанеева 125;Приморский край, Владивосток, р-н Первореченский, улица Сабанеева, 1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 47,3 м², 15/28 этаж;;;False;233355.24;;
https://vladivostok.cian.ru/sale/flat/325762931/;325762931;9734000;51.57;2.0;17.0;20.0;;;р-н Ленинский;;улица Нейбута;;;Жилой квартал R4;Приморский край, Владивосток, р-н Ленинский, улица Нейбута;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 51,57 м², 17/20 этаж;;;False;188753.15;;
https://vladivostok.cian.ru/sale/flat/326979102/;326979102;9810459;40.9;2.0;13.0;24.0;;;р-н Первореченский;;;;;Флагман;Приморский край, Владивосток, р-н Первореченский, Флагман ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 40,9 м², 13/24 этаж;;;False;239864.52;;
https://vladivostok.cian.ru/sale/flat/317124294/;317124294;16300000;60.8;2.0;24.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас15;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 60,8 м², 24/28 этаж;;;False;268092.11;;
https://vladivostok.cian.ru/sale/flat/325748419/;325748419;13403189;64.8;2.0;9.0;28.0;;;р-н Первореченский;;улица Сабанеева;1.2;;Сабанеева 125;Приморский край, Владивосток, р-н Первореченский, улица Сабанеева, 1.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 64,8 м², 9/28 этаж;;;False;206839.34;;
https://vladivostok.cian.ru/sale/flat/321409725/;321409725;12469000;62.16;2.0;4.0;20.0;;;р-н Ленинский;;улица Нейбута;;;Жилой квартал R4;Приморский край, Владивосток, р-н Ленинский, улица Нейбута;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 62,16 м², 4/20 этаж;;;False;200595.24;;
https://vladivostok.cian.ru/sale/flat/326997338/;326997338;10262850;36.01;2.0;12.0;22.0;;;р-н Советский;;Енисейская улица;;;Supreme;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, Енисейская улица;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 36,01 м², 12/22 этаж;;;False;285000.0;;
https://vladivostok.cian.ru/sale/flat/318591349/;318591349;16078500;47.64;2.0;26.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас8;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 47,64 м², 26/28 этаж;;;False;337500.0;;
https://vladivostok.cian.ru/sale/flat/326221596/;326221596;13114613;63.9;2.0;4.0;24.0;;;р-н Советский;;Лесная улица;1В/1;;Сингапур;Приморский край, Владивосток, р-н Советский, мкр. Заря, Лесная улица, 1В/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 63,9 м², 4/24 этаж;;;False;205236.51;;
https://vladivostok.cian.ru/sale/flat/321353416/;321353416;22906390;74.98;2.0;28.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас15;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 74,98 м², 28/28 этаж;;;False;305500.0;;
https://vladivostok.cian.ru/sale/flat/324535044/;324535044;7459999;41.26;2.0;9.0;17.0;;;р-н Первомайский;;;3;;Огни Патрокла от GloraX;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, Клуб 25 ЖК, 3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 41,26 м², 9/17 этаж;;;False;180804.63;;
https://vladivostok.cian.ru/sale/flat/325850441/;325850441;14781600;;;;;;;р-н Первомайский;;улица Сочинская;12А;;Новые горизонты;Приморский край, Владивосток, р-н Первомайский, мкр. Патрокл, улица Сочинская, 12А;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2 комн.кв., 69.1 кв.м. 16/17;;;False;;;
https://vladivostok.cian.ru/sale/flat/326979053/;326979053;11305060;46.3;2.0;11.0;12.0;;;р-н Первореченский;;;;;Флагман;Приморский край, Владивосток, р-н Первореченский, Флагман ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 46,3 м², 11/12 этаж;;;False;244169.76;;
https://vladivostok.cian.ru/sale/flat/319662500/;319662500;13200000;46.47;2.0;24.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас15;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 46,47 м², 24/28 этаж;;;False;284054.23;;
https://vladivostok.cian.ru/sale/flat/327208547/;327208547;7536600;41.87;2.0;1.0;4.0;;;р-н Советский;;улица Грязелечебница;;;СанСити 2;Приморский край, Владивосток, р-н Советский, мкр. Садгород, улица Грязелечебница;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 41,87 м², 1/4 этаж;;;False;180000.0;;
https://vladivostok.cian.ru/sale/flat/319132332/;319132332;22906390;74.98;2.0;28.0;28.0;;;р-н Советский;;проспект 100-летия Владивостока;105Ас3;;STARK;Приморский край, Владивосток, р-н Советский, мкр. Вторая речка, проспект 100-летия Владивостока, 105Ас3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 74,98 м², 28/28 этаж;;;False;305500.0;;
https://vladivostok.cian.ru/sale/flat/325749027/;325749027;10215509;60.81;2.0;24.0;29.0;;;р-н Первореченский;;Днепровская улица;19;;Маяк Днепровской;Приморский край, Владивосток, р-н Первореченский, Днепровская улица, 19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2-комн. квартира, 60,81 м², 24/29 этаж;;;False;167990.61;;
