url;cian_id;price;total_meters;rooms_count;floor;floors_count;region;city;district;microdistrict;street;house_number;underground;residential_complex;address_raw;living_meters;kitchen_meters;ceiling_height;object_type;layout_type;bathroom_type;bathroom_count;window_view;finish_type;balcony_count;loggia_count;has_furniture;year_of_construction;house_material_type;floor_type;elevator_passenger;elevator_cargo;entrances_count;has_garbage_chute;has_ramp;has_concierge;parking_type;heating_type;is_emergency;jk_name;jk_class;jk_deadline;developer;cadastral_number;encumbrances;owners_count;title_raw;author;author_type;is_detail_parsed;price_per_sqm;has_balcony;has_elevator
https://vladivostok.cian.ru/sale/flat/303408062/;303408062;3300000;17.0;0;1.0;9.0;;;р-н Советский;;улица Чапаева;;;;Приморский край, Владивосток, р-н Советский, мкр. Заря, улица Чапаева, 12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 17 м², 1/9 этаж;;;False;194117.65;;
https://vladivostok.cian.ru/sale/flat/322646718/;322646718;6492352;26.2;0;20.0;22.0;;;р-н Ленинский;;улица Расула Гамзатова;7к3;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 26,2 м², 20/22 этаж;;;False;247799.69;;
https://vladivostok.cian.ru/sale/flat/326935347/;326935347;5150000;24.3;0;19.0;24.0;;;р-н Ленинский;;улица Расула Гамзатова;5к1/1;;Южный;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 5к1/1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 24,3 м², 19/24 этаж;;;False;211934.16;;
https://vladivostok.cian.ru/sale/flat/321154143/;321154143;8800000;30.8;0;10.0;13.0;;;р-н Ленинский;;улица Толстого;;;;Приморский край, Владивосток, р-н Ленинский, мкр. Толстого, улица Толстого, 28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 30,8 м², 10/13 этаж;;;False;285714.29;;
https://vladivostok.cian.ru/sale/flat/324539813/;324539813;5619999;27.7;0;8.0;25.0;;;р-н Ленинский;;улица Нейбута;135;;Зеленые высоты;Приморский край, Владивосток, р-н Ленинский, улица Нейбута, 135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 27,7 м², 8/25 этаж;;;False;202888.05;;
https://vladivostok.cian.ru/sale/flat/326757971/;326757971;5900000;36.9;0;1.0;9.0;;;р-н Первомайский;;улица Новожилова;;;;Приморский край, Владивосток, р-н Первомайский, мкр. Борисенко, улица Новожилова, 3А;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 36,9 м², 1/9 этаж;;;False;159891.6;;
https://vladivostok.cian.ru/sale/flat/318941571/;318941571;7100000;30.1;0;2.0;25.0;;;р-н Советский;;проспект 100-летия Владивостока;;;Академический;Приморский край, Владивосток, р-н Советский, проспект 100-летия Владивостока, 176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 30,1 м², 2/25 этаж;;;False;235880.4;;
https://vladivostok.cian.ru/sale/flat/324898155/;324898155;6279999;38.21;0;7.0;24.0;;;р-н Первореченский;;улица Тухачевского;80;;Тухачевского;Приморский край, Владивосток, р-н Первореченский, улица Тухачевского, 80;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 38,21 м², 7/24 этаж;;;False;164354.85;;
https://vladivostok.cian.ru/sale/flat/326753436/;326753436;5500000;18.9;0;10.0;24.0;;;р-н Первореченский;;улица Майора Филипова;;;Изумрудный;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, улица Майора Филипова, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 18,9 м², 10/24 этаж;;;False;291005.29;;
https://vladivostok.cian.ru/sale/flat/323191003/;323191003;7818300;31.52;0;3.0;20.0;;;р-н Ленинский;;;;;КАСКАДА;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, Каскада ЖК;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 31,52 м², 3/20 этаж;;;False;248042.51;;
